user_id,product_id,interaction_type,score,age,skin_type
user_114,prod_173,liked,5.0,27,Normal
user_114,prod_148,liked,5.0,27,Normal
user_114,prod_1184,viewed,2.5,27,Normal
user_114,prod_826,viewed,2.5,27,Normal
user_114,prod_498,viewed,2.5,27,Normal
user_114,prod_920,viewed,2.5,27,Normal
user_114,prod_515,viewed,2.5,27,Normal
user_114,prod_984,viewed,1.0,27,Normal
user_114,prod_477,viewed,1.0,27,Normal
user_115,prod_915,liked,5.0,30,Oily
user_115,prod_725,liked,5.0,30,Oily
user_115,prod_45,liked,5.0,30,Oily
user_115,prod_59,liked,5.0,30,Oily
user_115,prod_220,liked,5.0,30,Oily
user_115,prod_920,liked,5.0,30,Oily
user_115,prod_35,liked,5.0,30,Oily
user_115,prod_237,liked,5.0,30,Oily
user_115,prod_393,liked,5.0,30,Oily
user_115,prod_46,liked,5.0,30,Oily
user_115,prod_491,viewed,2.5,30,Oily
user_115,prod_1071,viewed,2.5,30,Oily
user_115,prod_281,viewed,2.5,30,Oily
user_115,prod_633,viewed,2.5,30,Oily
user_115,prod_20,viewed,2.5,30,Oily
user_115,prod_409,viewed,1.0,30,Oily
user_115,prod_1152,viewed,1.0,30,Oily
user_116,prod_1090,liked,5.0,22,Combination
user_116,prod_1103,liked,5.0,22,Combination
user_116,prod_174,liked,5.0,22,Combination
user_116,prod_550,liked,5.0,22,Combination
user_116,prod_335,liked,5.0,22,Combination
user_116,prod_1149,liked,5.0,22,Combination
user_116,prod_341,liked,5.0,22,Combination
user_116,prod_1052,liked,5.0,22,Combination
user_116,prod_17,liked,5.0,22,Combination
user_116,prod_430,liked,5.0,22,Combination
user_116,prod_604,viewed,2.5,22,Combination
user_116,prod_1007,viewed,2.5,22,Combination
user_116,prod_877,viewed,2.5,22,Combination
user_116,prod_346,viewed,2.5,22,Combination
user_116,prod_1058,viewed,2.5,22,Combination
user_116,prod_989,viewed,1.0,22,Combination
user_116,prod_1010,viewed,1.0,22,Combination
user_117,prod_159,liked,5.0,39,Combination
user_117,prod_17,liked,5.0,39,Combination
user_117,prod_1149,liked,5.0,39,Combination
user_117,prod_174,liked,5.0,39,Combination
user_117,prod_430,liked,5.0,39,Combination
user_117,prod_550,liked,5.0,39,Combination
user_117,prod_1103,liked,5.0,39,Combination
user_117,prod_341,liked,5.0,39,Combination
user_117,prod_1090,liked,5.0,39,Combination
user_117,prod_1180,liked,5.0,39,Combination
user_117,prod_278,viewed,2.5,39,Combination
user_117,prod_771,viewed,2.5,39,Combination
user_117,prod_1042,viewed,2.5,39,Combination
user_117,prod_1181,viewed,2.5,39,Combination
user_117,prod_1123,viewed,2.5,39,Combination
user_117,prod_135,viewed,1.0,39,Combination
user_117,prod_435,viewed,1.0,39,Combination
user_118,prod_174,liked,5.0,32,Combination
user_118,prod_1090,liked,5.0,32,Combination
user_118,prod_1052,liked,5.0,32,Combination
user_118,prod_1180,liked,5.0,32,Combination
user_118,prod_335,liked,5.0,32,Combination
user_118,prod_159,liked,5.0,32,Combination
user_118,prod_550,liked,5.0,32,Combination
user_118,prod_1149,liked,5.0,32,Combination
user_118,prod_430,liked,5.0,32,Combination
user_118,prod_17,liked,5.0,32,Combination
user_118,prod_219,viewed,2.5,32,Combination
user_118,prod_301,viewed,2.5,32,Combination
user_118,prod_517,viewed,2.5,32,Combination
user_118,prod_391,viewed,2.5,32,Combination
user_118,prod_833,viewed,2.5,32,Combination
user_118,prod_1014,viewed,1.0,32,Combination
user_118,prod_562,viewed,1.0,32,Combination
user_119,prod_1097,liked,5.0,34,Dry
user_119,prod_576,liked,5.0,34,Dry
user_119,prod_1095,liked,5.0,34,Dry
user_119,prod_92,liked,5.0,34,Dry
user_119,prod_36,liked,5.0,34,Dry
user_119,prod_832,liked,5.0,34,Dry
user_119,prod_908,liked,5.0,34,Dry
user_119,prod_1054,liked,5.0,34,Dry
user_119,prod_674,liked,5.0,34,Dry
user_119,prod_1039,liked,5.0,34,Dry
user_119,prod_436,viewed,2.5,34,Dry
user_119,prod_38,viewed,2.5,34,Dry
user_119,prod_333,viewed,2.5,34,Dry
user_119,prod_681,viewed,2.5,34,Dry
user_119,prod_778,viewed,2.5,34,Dry
user_119,prod_967,viewed,1.0,34,Dry
user_119,prod_515,viewed,1.0,34,Dry
user_120,prod_393,liked,5.0,19,Oily
user_120,prod_35,liked,5.0,19,Oily
user_120,prod_237,liked,5.0,19,Oily
user_120,prod_59,liked,5.0,19,Oily
user_120,prod_339,liked,5.0,19,Oily
user_120,prod_725,liked,5.0,19,Oily
user_120,prod_220,liked,5.0,19,Oily
user_120,prod_45,liked,5.0,19,Oily
user_120,prod_920,liked,5.0,19,Oily
user_120,prod_915,liked,5.0,19,Oily
user_120,prod_168,viewed,2.5,19,Oily
user_120,prod_369,viewed,2.5,19,Oily
user_120,prod_72,viewed,2.5,19,Oily
user_120,prod_15,viewed,2.5,19,Oily
user_120,prod_901,viewed,2.5,19,Oily
user_120,prod_532,viewed,1.0,19,Oily
user_120,prod_410,viewed,1.0,19,Oily
user_121,prod_596,liked,5.0,35,Sensitive
user_121,prod_331,liked,5.0,35,Sensitive
user_121,prod_825,liked,5.0,35,Sensitive
user_121,prod_127,liked,5.0,35,Sensitive
user_121,prod_408,liked,5.0,35,Sensitive
user_121,prod_670,liked,5.0,35,Sensitive
user_121,prod_723,liked,5.0,35,Sensitive
user_121,prod_993,liked,5.0,35,Sensitive
user_121,prod_221,liked,5.0,35,Sensitive
user_121,prod_846,liked,5.0,35,Sensitive
user_121,prod_634,viewed,2.5,35,Sensitive
user_121,prod_625,viewed,2.5,35,Sensitive
user_121,prod_783,viewed,2.5,35,Sensitive
user_121,prod_967,viewed,2.5,35,Sensitive
user_121,prod_95,viewed,2.5,35,Sensitive
user_121,prod_732,viewed,1.0,35,Sensitive
user_121,prod_886,viewed,1.0,35,Sensitive
user_122,prod_1052,liked,5.0,37,Combination
user_122,prod_1103,liked,5.0,37,Combination
user_122,prod_1149,liked,5.0,37,Combination
user_122,prod_1090,liked,5.0,37,Combination
user_122,prod_335,liked,5.0,37,Combination
user_122,prod_159,liked,5.0,37,Combination
user_122,prod_174,liked,5.0,37,Combination
user_122,prod_550,liked,5.0,37,Combination
user_122,prod_1180,liked,5.0,37,Combination
user_122,prod_430,liked,5.0,37,Combination
user_122,prod_741,viewed,2.5,37,Combination
user_122,prod_609,viewed,2.5,37,Combination
user_122,prod_636,viewed,2.5,37,Combination
user_122,prod_688,viewed,2.5,37,Combination
user_122,prod_689,viewed,2.5,37,Combination
user_122,prod_977,viewed,1.0,37,Combination
user_122,prod_709,viewed,1.0,37,Combination
user_123,prod_1090,liked,5.0,18,Combination
user_123,prod_1180,liked,5.0,18,Combination
user_123,prod_550,liked,5.0,18,Combination
user_123,prod_430,liked,5.0,18,Combination
user_123,prod_174,liked,5.0,18,Combination
user_123,prod_335,liked,5.0,18,Combination
user_123,prod_1052,liked,5.0,18,Combination
user_123,prod_1149,liked,5.0,18,Combination
user_123,prod_159,liked,5.0,18,Combination
user_123,prod_1103,liked,5.0,18,Combination
user_123,prod_56,viewed,2.5,18,Combination
user_123,prod_629,viewed,2.5,18,Combination
user_123,prod_102,viewed,2.5,18,Combination
user_123,prod_1129,viewed,2.5,18,Combination
user_123,prod_718,viewed,2.5,18,Combination
user_123,prod_754,viewed,1.0,18,Combination
user_123,prod_548,viewed,1.0,18,Combination
user_124,prod_220,liked,5.0,21,Oily
user_124,prod_915,liked,5.0,21,Oily
user_124,prod_237,liked,5.0,21,Oily
user_124,prod_59,liked,5.0,21,Oily
user_124,prod_35,liked,5.0,21,Oily
user_124,prod_339,liked,5.0,21,Oily
user_124,prod_393,liked,5.0,21,Oily
user_124,prod_45,liked,5.0,21,Oily
user_124,prod_46,liked,5.0,21,Oily
user_124,prod_859,liked,5.0,21,Oily
user_124,prod_506,viewed,2.5,21,Oily
user_124,prod_440,viewed,2.5,21,Oily
user_124,prod_648,viewed,2.5,21,Oily
user_124,prod_1104,viewed,2.5,21,Oily
user_124,prod_744,viewed,2.5,21,Oily
user_124,prod_157,viewed,1.0,21,Oily
user_124,prod_1038,viewed,1.0,21,Oily
user_125,prod_1054,liked,5.0,29,Dry
user_125,prod_910,liked,5.0,29,Dry
user_125,prod_674,liked,5.0,29,Dry
user_125,prod_1097,liked,5.0,29,Dry
user_125,prod_36,liked,5.0,29,Dry
user_125,prod_1095,liked,5.0,29,Dry
user_125,prod_576,liked,5.0,29,Dry
user_125,prod_1039,liked,5.0,29,Dry
user_125,prod_908,liked,5.0,29,Dry
user_125,prod_832,liked,5.0,29,Dry
user_125,prod_318,viewed,2.5,29,Dry
user_125,prod_174,viewed,2.5,29,Dry
user_125,prod_500,viewed,2.5,29,Dry
user_125,prod_1032,viewed,2.5,29,Dry
user_125,prod_323,viewed,2.5,29,Dry
user_125,prod_255,viewed,1.0,29,Dry
user_125,prod_262,viewed,1.0,29,Dry
user_126,prod_1124,liked,5.0,39,Normal
user_126,prod_1003,liked,5.0,39,Normal
user_126,prod_1055,liked,5.0,39,Normal
user_126,prod_570,liked,5.0,39,Normal
user_126,prod_1018,liked,5.0,39,Normal
user_126,prod_714,liked,5.0,39,Normal
user_126,prod_173,liked,5.0,39,Normal
user_126,prod_682,liked,5.0,39,Normal
user_126,prod_609,liked,5.0,39,Normal
user_126,prod_148,liked,5.0,39,Normal
user_126,prod_60,viewed,2.5,39,Normal
user_126,prod_987,viewed,2.5,39,Normal
user_126,prod_891,viewed,2.5,39,Normal
user_126,prod_1127,viewed,2.5,39,Normal
user_126,prod_1131,viewed,2.5,39,Normal
user_126,prod_613,viewed,1.0,39,Normal
user_126,prod_477,viewed,1.0,39,Normal
user_127,prod_173,liked,5.0,23,Normal
user_127,prod_1003,liked,5.0,23,Normal
user_127,prod_609,liked,5.0,23,Normal
user_127,prod_432,liked,5.0,23,Normal
user_127,prod_682,liked,5.0,23,Normal
user_127,prod_1018,liked,5.0,23,Normal
user_127,prod_148,liked,5.0,23,Normal
user_127,prod_1055,liked,5.0,23,Normal
user_127,prod_570,liked,5.0,23,Normal
user_127,prod_714,liked,5.0,23,Normal
user_127,prod_202,viewed,2.5,23,Normal
user_127,prod_94,viewed,2.5,23,Normal
user_127,prod_63,viewed,2.5,23,Normal
user_127,prod_825,viewed,2.5,23,Normal
user_127,prod_1160,viewed,2.5,23,Normal
user_127,prod_653,viewed,1.0,23,Normal
user_127,prod_614,viewed,1.0,23,Normal
user_128,prod_596,liked,5.0,23,Sensitive
user_128,prod_408,liked,5.0,23,Sensitive
user_128,prod_127,liked,5.0,23,Sensitive
user_128,prod_221,liked,5.0,23,Sensitive
user_128,prod_723,liked,5.0,23,Sensitive
user_128,prod_825,liked,5.0,23,Sensitive
user_128,prod_331,liked,5.0,23,Sensitive
user_128,prod_993,liked,5.0,23,Sensitive
user_128,prod_609,liked,5.0,23,Sensitive
user_128,prod_670,liked,5.0,23,Sensitive
user_128,prod_807,viewed,2.5,23,Sensitive
user_128,prod_960,viewed,2.5,23,Sensitive
user_128,prod_712,viewed,2.5,23,Sensitive
user_128,prod_598,viewed,2.5,23,Sensitive
user_128,prod_96,viewed,2.5,23,Sensitive
user_128,prod_704,viewed,1.0,23,Sensitive
user_128,prod_460,viewed,1.0,23,Sensitive
user_129,prod_576,liked,5.0,24,Dry
user_129,prod_1095,liked,5.0,24,Dry
user_129,prod_910,liked,5.0,24,Dry
user_129,prod_36,liked,5.0,24,Dry
user_129,prod_674,liked,5.0,24,Dry
user_129,prod_1054,liked,5.0,24,Dry
user_129,prod_393,liked,5.0,24,Dry
user_129,prod_832,liked,5.0,24,Dry
user_129,prod_1039,liked,5.0,24,Dry
user_129,prod_908,liked,5.0,24,Dry
user_129,prod_101,viewed,2.5,24,Dry
user_129,prod_194,viewed,2.5,24,Dry
user_129,prod_980,viewed,2.5,24,Dry
user_129,prod_68,viewed,2.5,24,Dry
user_129,prod_22,viewed,2.5,24,Dry
user_129,prod_872,viewed,1.0,24,Dry
user_129,prod_919,viewed,1.0,24,Dry
user_130,prod_148,liked,5.0,27,Normal
user_130,prod_609,liked,5.0,27,Normal
user_130,prod_1055,liked,5.0,27,Normal
user_130,prod_570,liked,5.0,27,Normal
user_130,prod_432,liked,5.0,27,Normal
user_130,prod_173,liked,5.0,27,Normal
user_130,prod_1018,liked,5.0,27,Normal
user_130,prod_714,liked,5.0,27,Normal
user_130,prod_1124,liked,5.0,27,Normal
user_130,prod_682,liked,5.0,27,Normal
user_130,prod_344,viewed,2.5,27,Normal
user_130,prod_1089,viewed,2.5,27,Normal
user_130,prod_25,viewed,2.5,27,Normal
user_130,prod_110,viewed,2.5,27,Normal
user_130,prod_1115,viewed,2.5,27,Normal
user_130,prod_1001,viewed,1.0,27,Normal
user_130,prod_111,viewed,1.0,27,Normal
user_131,prod_341,liked,5.0,40,Combination
user_131,prod_159,liked,5.0,40,Combination
user_131,prod_17,liked,5.0,40,Combination
user_131,prod_430,liked,5.0,40,Combination
user_131,prod_1180,liked,5.0,40,Combination
user_131,prod_335,liked,5.0,40,Combination
user_131,prod_174,liked,5.0,40,Combination
user_131,prod_1149,liked,5.0,40,Combination
user_131,prod_1052,liked,5.0,40,Combination
user_131,prod_550,liked,5.0,40,Combination
user_131,prod_566,viewed,2.5,40,Combination
user_131,prod_605,viewed,2.5,40,Combination
user_131,prod_1187,viewed,2.5,40,Combination
user_131,prod_207,viewed,2.5,40,Combination
user_131,prod_655,viewed,2.5,40,Combination
user_131,prod_558,viewed,1.0,40,Combination
user_131,prod_1168,viewed,1.0,40,Combination
user_132,prod_1149,liked,5.0,31,Combination
user_132,prod_550,liked,5.0,31,Combination
user_132,prod_1090,liked,5.0,31,Combination
user_132,prod_341,liked,5.0,31,Combination
user_132,prod_430,liked,5.0,31,Combination
user_132,prod_17,liked,5.0,31,Combination
user_132,prod_174,liked,5.0,31,Combination
user_132,prod_1180,liked,5.0,31,Combination
user_132,prod_335,liked,5.0,31,Combination
user_132,prod_159,liked,5.0,31,Combination
user_132,prod_77,viewed,2.5,31,Combination
user_132,prod_348,viewed,2.5,31,Combination
user_132,prod_1020,viewed,2.5,31,Combination
user_132,prod_616,viewed,2.5,31,Combination
user_132,prod_191,viewed,2.5,31,Combination
user_132,prod_1002,viewed,1.0,31,Combination
user_132,prod_68,viewed,1.0,31,Combination
user_133,prod_1018,liked,5.0,25,Normal
user_133,prod_173,liked,5.0,25,Normal
user_133,prod_609,liked,5.0,25,Normal
user_133,prod_432,liked,5.0,25,Normal
user_133,prod_1124,liked,5.0,25,Normal
user_133,prod_148,liked,5.0,25,Normal
user_133,prod_1055,liked,5.0,25,Normal
user_133,prod_682,liked,5.0,25,Normal
user_133,prod_1003,liked,5.0,25,Normal
user_133,prod_570,liked,5.0,25,Normal
user_133,prod_348,viewed,2.5,25,Normal
user_133,prod_861,viewed,2.5,25,Normal
user_133,prod_715,viewed,2.5,25,Normal
user_133,prod_65,viewed,2.5,25,Normal
user_133,prod_1181,viewed,2.5,25,Normal
user_133,prod_806,viewed,1.0,25,Normal
user_133,prod_521,viewed,1.0,25,Normal
user_134,prod_1003,liked,5.0,37,Normal
user_134,prod_148,liked,5.0,37,Normal
user_134,prod_1055,liked,5.0,37,Normal
user_134,prod_1018,liked,5.0,37,Normal
user_134,prod_682,liked,5.0,37,Normal
user_134,prod_432,liked,5.0,37,Normal
user_134,prod_714,liked,5.0,37,Normal
user_134,prod_162,liked,5.0,37,Normal
user_134,prod_1124,liked,5.0,37,Normal
user_134,prod_570,liked,5.0,37,Normal
user_134,prod_649,viewed,2.5,37,Normal
user_134,prod_735,viewed,2.5,37,Normal
user_134,prod_681,viewed,2.5,37,Normal
user_134,prod_60,viewed,2.5,37,Normal
user_134,prod_1164,viewed,2.5,37,Normal
user_134,prod_524,viewed,1.0,37,Normal
user_134,prod_120,viewed,1.0,37,Normal
user_135,prod_341,liked,5.0,18,Combination
user_135,prod_17,liked,5.0,18,Combination
user_135,prod_1090,liked,5.0,18,Combination
user_135,prod_1149,liked,5.0,18,Combination
user_135,prod_335,liked,5.0,18,Combination
user_135,prod_430,liked,5.0,18,Combination
user_135,prod_1103,liked,5.0,18,Combination
user_135,prod_1052,liked,5.0,18,Combination
user_135,prod_174,liked,5.0,18,Combination
user_135,prod_159,liked,5.0,18,Combination
user_135,prod_1154,viewed,2.5,18,Combination
user_135,prod_987,viewed,2.5,18,Combination
user_135,prod_1152,viewed,2.5,18,Combination
user_135,prod_67,viewed,2.5,18,Combination
user_135,prod_983,viewed,2.5,18,Combination
user_135,prod_993,viewed,1.0,18,Combination
user_135,prod_683,viewed,1.0,18,Combination
user_136,prod_825,liked,5.0,38,Sensitive
user_136,prod_596,liked,5.0,38,Sensitive
user_136,prod_609,liked,5.0,38,Sensitive
user_136,prod_127,liked,5.0,38,Sensitive
user_136,prod_221,liked,5.0,38,Sensitive
user_136,prod_993,liked,5.0,38,Sensitive
user_136,prod_331,liked,5.0,38,Sensitive
user_136,prod_408,liked,5.0,38,Sensitive
user_136,prod_670,liked,5.0,38,Sensitive
user_136,prod_723,liked,5.0,38,Sensitive
user_136,prod_1004,viewed,2.5,38,Sensitive
user_136,prod_15,viewed,2.5,38,Sensitive
user_136,prod_625,viewed,2.5,38,Sensitive
user_136,prod_225,viewed,2.5,38,Sensitive
user_136,prod_114,viewed,2.5,38,Sensitive
user_136,prod_900,viewed,1.0,38,Sensitive
user_136,prod_799,viewed,1.0,38,Sensitive
user_137,prod_46,liked,5.0,21,Oily
user_137,prod_393,liked,5.0,21,Oily
user_137,prod_59,liked,5.0,21,Oily
user_137,prod_237,liked,5.0,21,Oily
user_137,prod_920,liked,5.0,21,Oily
user_137,prod_45,liked,5.0,21,Oily
user_137,prod_339,liked,5.0,21,Oily
user_137,prod_220,liked,5.0,21,Oily
user_137,prod_35,liked,5.0,21,Oily
user_137,prod_725,liked,5.0,21,Oily
user_137,prod_710,viewed,2.5,21,Oily
user_137,prod_598,viewed,2.5,21,Oily
user_137,prod_811,viewed,2.5,21,Oily
user_137,prod_180,viewed,2.5,21,Oily
user_137,prod_654,viewed,2.5,21,Oily
user_137,prod_779,viewed,1.0,21,Oily
user_137,prod_819,viewed,1.0,21,Oily
user_138,prod_159,liked,5.0,20,Combination
user_138,prod_17,liked,5.0,20,Combination
user_138,prod_1180,liked,5.0,20,Combination
user_138,prod_1052,liked,5.0,20,Combination
user_138,prod_174,liked,5.0,20,Combination
user_138,prod_1149,liked,5.0,20,Combination
user_138,prod_341,liked,5.0,20,Combination
user_138,prod_335,liked,5.0,20,Combination
user_138,prod_1090,liked,5.0,20,Combination
user_138,prod_550,liked,5.0,20,Combination
user_138,prod_688,viewed,2.5,20,Combination
user_138,prod_716,viewed,2.5,20,Combination
user_138,prod_1018,viewed,2.5,20,Combination
user_138,prod_938,viewed,2.5,20,Combination
user_138,prod_333,viewed,2.5,20,Combination
user_138,prod_123,viewed,1.0,20,Combination
user_138,prod_739,viewed,1.0,20,Combination
user_139,prod_714,liked,5.0,22,Normal
user_139,prod_682,liked,5.0,22,Normal
user_139,prod_1124,liked,5.0,22,Normal
user_139,prod_1018,liked,5.0,22,Normal
user_139,prod_173,liked,5.0,22,Normal
user_139,prod_148,liked,5.0,22,Normal
user_139,prod_1055,liked,5.0,22,Normal
user_139,prod_1003,liked,5.0,22,Normal
user_139,prod_432,liked,5.0,22,Normal
user_139,prod_570,liked,5.0,22,Normal
user_139,prod_1180,viewed,2.5,22,Normal
user_139,prod_1088,viewed,2.5,22,Normal
user_139,prod_666,viewed,2.5,22,Normal
user_139,prod_1024,viewed,2.5,22,Normal
user_139,prod_490,viewed,2.5,22,Normal
user_139,prod_705,viewed,1.0,22,Normal
user_139,prod_584,viewed,1.0,22,Normal
user_140,prod_221,liked,5.0,27,Sensitive
user_140,prod_993,liked,5.0,27,Sensitive
user_140,prod_127,liked,5.0,27,Sensitive
user_140,prod_609,liked,5.0,27,Sensitive
user_140,prod_846,liked,5.0,27,Sensitive
user_140,prod_723,liked,5.0,27,Sensitive
user_140,prod_408,liked,5.0,27,Sensitive
user_140,prod_825,liked,5.0,27,Sensitive
user_140,prod_331,liked,5.0,27,Sensitive
user_140,prod_670,liked,5.0,27,Sensitive
user_140,prod_1163,viewed,2.5,27,Sensitive
user_140,prod_770,viewed,2.5,27,Sensitive
user_140,prod_1075,viewed,2.5,27,Sensitive
user_140,prod_183,viewed,2.5,27,Sensitive
user_140,prod_761,viewed,2.5,27,Sensitive
user_140,prod_707,viewed,1.0,27,Sensitive
user_140,prod_401,viewed,1.0,27,Sensitive
user_141,prod_596,liked,5.0,26,Sensitive
user_141,prod_670,liked,5.0,26,Sensitive
user_141,prod_221,liked,5.0,26,Sensitive
user_141,prod_723,liked,5.0,26,Sensitive
user_141,prod_609,liked,5.0,26,Sensitive
user_141,prod_993,liked,5.0,26,Sensitive
user_141,prod_825,liked,5.0,26,Sensitive
user_141,prod_331,liked,5.0,26,Sensitive
user_141,prod_408,liked,5.0,26,Sensitive
user_141,prod_189,liked,5.0,26,Sensitive
user_141,prod_213,viewed,2.5,26,Sensitive
user_141,prod_701,viewed,2.5,26,Sensitive
user_141,prod_114,viewed,2.5,26,Sensitive
user_141,prod_1115,viewed,2.5,26,Sensitive
user_141,prod_207,viewed,2.5,26,Sensitive
user_141,prod_498,viewed,1.0,26,Sensitive
user_141,prod_93,viewed,1.0,26,Sensitive
user_142,prod_1055,liked,5.0,32,Normal
user_142,prod_432,liked,5.0,32,Normal
user_142,prod_1124,liked,5.0,32,Normal
user_142,prod_1018,liked,5.0,32,Normal
user_142,prod_570,liked,5.0,32,Normal
user_142,prod_682,liked,5.0,32,Normal
user_142,prod_1003,liked,5.0,32,Normal
user_142,prod_162,liked,5.0,32,Normal
user_142,prod_714,liked,5.0,32,Normal
user_142,prod_609,liked,5.0,32,Normal
user_142,prod_617,viewed,2.5,32,Normal
user_142,prod_992,viewed,2.5,32,Normal
user_142,prod_190,viewed,2.5,32,Normal
user_142,prod_1069,viewed,2.5,32,Normal
user_142,prod_501,viewed,2.5,32,Normal
user_142,prod_530,viewed,1.0,32,Normal
user_142,prod_533,viewed,1.0,32,Normal
user_143,prod_341,liked,5.0,38,Combination
user_143,prod_159,liked,5.0,38,Combination
user_143,prod_1052,liked,5.0,38,Combination
user_143,prod_430,liked,5.0,38,Combination
user_143,prod_1180,liked,5.0,38,Combination
user_143,prod_1090,liked,5.0,38,Combination
user_143,prod_17,liked,5.0,38,Combination
user_143,prod_1149,liked,5.0,38,Combination
user_143,prod_1103,liked,5.0,38,Combination
user_143,prod_335,liked,5.0,38,Combination
user_143,prod_718,viewed,2.5,38,Combination
user_143,prod_781,viewed,2.5,38,Combination
user_143,prod_1028,viewed,2.5,38,Combination
user_143,prod_973,viewed,2.5,38,Combination
user_143,prod_994,viewed,2.5,38,Combination
user_143,prod_448,viewed,1.0,38,Combination
user_143,prod_571,viewed,1.0,38,Combination
user_144,prod_1180,liked,5.0,29,Combination
user_144,prod_550,liked,5.0,29,Combination
user_144,prod_1052,liked,5.0,29,Combination
user_144,prod_1090,liked,5.0,29,Combination
user_144,prod_1103,liked,5.0,29,Combination
user_144,prod_341,liked,5.0,29,Combination
user_144,prod_335,liked,5.0,29,Combination
user_144,prod_430,liked,5.0,29,Combination
user_144,prod_17,liked,5.0,29,Combination
user_144,prod_1149,liked,5.0,29,Combination
user_144,prod_814,viewed,2.5,29,Combination
user_144,prod_822,viewed,2.5,29,Combination
user_144,prod_855,viewed,2.5,29,Combination
user_144,prod_40,viewed,2.5,29,Combination
user_144,prod_781,viewed,2.5,29,Combination
user_144,prod_127,viewed,1.0,29,Combination
user_144,prod_578,viewed,1.0,29,Combination
user_145,prod_432,liked,5.0,24,Normal
user_145,prod_148,liked,5.0,24,Normal
user_145,prod_682,liked,5.0,24,Normal
user_145,prod_609,liked,5.0,24,Normal
user_145,prod_570,liked,5.0,24,Normal
user_145,prod_162,liked,5.0,24,Normal
user_145,prod_714,liked,5.0,24,Normal
user_145,prod_1018,liked,5.0,24,Normal
user_145,prod_1003,liked,5.0,24,Normal
user_145,prod_1124,liked,5.0,24,Normal
user_145,prod_659,viewed,2.5,24,Normal
user_145,prod_1082,viewed,2.5,24,Normal
user_145,prod_914,viewed,2.5,24,Normal
user_145,prod_960,viewed,2.5,24,Normal
user_145,prod_17,viewed,2.5,24,Normal
user_145,prod_554,viewed,1.0,24,Normal
user_145,prod_384,viewed,1.0,24,Normal
user_146,prod_331,liked,5.0,40,Sensitive
user_146,prod_221,liked,5.0,40,Sensitive
user_146,prod_127,liked,5.0,40,Sensitive
user_146,prod_670,liked,5.0,40,Sensitive
user_146,prod_408,liked,5.0,40,Sensitive
user_146,prod_596,liked,5.0,40,Sensitive
user_146,prod_723,liked,5.0,40,Sensitive
user_146,prod_189,liked,5.0,40,Sensitive
user_146,prod_609,liked,5.0,40,Sensitive
user_146,prod_825,liked,5.0,40,Sensitive
user_146,prod_713,viewed,2.5,40,Sensitive
user_146,prod_871,viewed,2.5,40,Sensitive
user_146,prod_669,viewed,2.5,40,Sensitive
user_146,prod_536,viewed,2.5,40,Sensitive
user_146,prod_630,viewed,2.5,40,Sensitive
user_146,prod_115,viewed,1.0,40,Sensitive
user_146,prod_144,viewed,1.0,40,Sensitive
user_147,prod_148,liked,5.0,25,Normal
user_147,prod_162,liked,5.0,25,Normal
user_147,prod_1055,liked,5.0,25,Normal
user_147,prod_682,liked,5.0,25,Normal
user_147,prod_1003,liked,5.0,25,Normal
user_147,prod_714,liked,5.0,25,Normal
user_147,prod_173,liked,5.0,25,Normal
user_147,prod_1018,liked,5.0,25,Normal
user_147,prod_1124,liked,5.0,25,Normal
user_147,prod_609,liked,5.0,25,Normal
user_147,prod_529,viewed,2.5,25,Normal
user_147,prod_501,viewed,2.5,25,Normal
user_147,prod_22,viewed,2.5,25,Normal
user_147,prod_1115,viewed,2.5,25,Normal
user_147,prod_397,viewed,2.5,25,Normal
user_147,prod_577,viewed,1.0,25,Normal
user_147,prod_580,viewed,1.0,25,Normal
user_148,prod_1097,liked,5.0,24,Dry
user_148,prod_1095,liked,5.0,24,Dry
user_148,prod_393,liked,5.0,24,Dry
user_148,prod_910,liked,5.0,24,Dry
user_148,prod_1054,liked,5.0,24,Dry
user_148,prod_908,liked,5.0,24,Dry
user_148,prod_36,liked,5.0,24,Dry
user_148,prod_674,liked,5.0,24,Dry
user_148,prod_832,liked,5.0,24,Dry
user_148,prod_1039,liked,5.0,24,Dry
user_148,prod_23,viewed,2.5,24,Dry
user_148,prod_636,viewed,2.5,24,Dry
user_148,prod_409,viewed,2.5,24,Dry
user_148,prod_132,viewed,2.5,24,Dry
user_148,prod_505,viewed,2.5,24,Dry
user_148,prod_1068,viewed,1.0,24,Dry
user_148,prod_85,viewed,1.0,24,Dry
user_149,prod_550,liked,5.0,21,Combination
user_149,prod_17,liked,5.0,21,Combination
user_149,prod_1103,liked,5.0,21,Combination
user_149,prod_1149,liked,5.0,21,Combination
user_149,prod_430,liked,5.0,21,Combination
user_149,prod_335,liked,5.0,21,Combination
user_149,prod_174,liked,5.0,21,Combination
user_149,prod_1090,liked,5.0,21,Combination
user_149,prod_1052,liked,5.0,21,Combination
user_149,prod_341,liked,5.0,21,Combination
user_149,prod_301,viewed,2.5,21,Combination
user_149,prod_598,viewed,2.5,21,Combination
user_149,prod_436,viewed,2.5,21,Combination
user_149,prod_638,viewed,2.5,21,Combination
user_149,prod_666,viewed,2.5,21,Combination
user_149,prod_751,viewed,1.0,21,Combination
user_149,prod_274,viewed,1.0,21,Combination
user_150,prod_1018,liked,5.0,19,Normal
user_150,prod_1124,liked,5.0,19,Normal
user_150,prod_162,liked,5.0,19,Normal
user_150,prod_609,liked,5.0,19,Normal
